scenario,jour,minute,power_W
Foyer_Standard,5,1064,46.48030795664933
Foyer_Standard,5,1065,50.75970098516694
Foyer_Standard,5,1066,100.27065632028194
Foyer_Standard,5,1067,51.88665866128404
Foyer_Standard,5,1068,48.13493795471502
Foyer_Standard,5,1069,54.29190436817251
Foyer_Standard,5,1070,46.60633003821391
Foyer_Standard,5,1071,60.51113582407915
Foyer_Standard,5,1072,127.55093191962285
Foyer_Standard,5,1073,83.44130914098514
Foyer_Standard,5,1074,83.44130914098514
Foyer_Standard,5,1075,83.44130914098514
Foyer_Standard,5,1076,84.7527439943919
Foyer_Standard,5,1077,144.9511229556323
Foyer_Standard,5,1078,144.9511229556323
Foyer_Standard,5,1079,126.87101676899633
Foyer_Standard,5,1080,141.58156039615756
Foyer_Standard,5,1081,141.58156039615756
Foyer_Standard,5,1082,141.58156039615756
Foyer_Standard,5,1083,141.58156039615756
Foyer_Standard,5,1084,141.58156039615756
Foyer_Standard,5,1085,141.58156039615756
Foyer_Standard,5,1086,141.58156039615756
Foyer_Standard,5,1087,141.58256039615756
Foyer_Standard,5,1088,141.58256039615756
Foyer_Standard,5,1089,141.58256039615756
Foyer_Standard,5,1090,243.75353153486017
Foyer_Standard,5,1091,243.75353153486017
Foyer_Standard,5,1092,243.75353153486017
Foyer_Standard,5,1093,243.75353153486017
Foyer_Standard,5,1094,243.75353153486017
Foyer_Standard,5,1095,243.75353153486017
Foyer_Standard,5,1096,243.75353153486017
Foyer_Standard,5,1097,243.75353153486017
Foyer_Standard,5,1098,243.75353153486017
Foyer_Standard,5,1099,243.75353153486017
Foyer_Standard,5,1100,243.75353153486017
Foyer_Standard,5,1101,243.75353153486017
Foyer_Standard,5,1102,243.75353153486017
Foyer_Standard,5,1103,243.75353153486017
Foyer_Standard,5,1104,243.75353153486017
Foyer_Standard,5,1105,243.75353153486017
Foyer_Standard,5,1106,243.75353153486017
Foyer_Standard,5,1107,186.12530462046814
Foyer_Standard,5,1108,239.6568033983706
Foyer_Standard,5,1109,85.21728636645437
Foyer_Standard,5,1110,82.9465205290746
Foyer_Standard,5,1111,82.9465205290746
Foyer_Standard,5,1112,178.55124292933212
Foyer_Standard,5,1113,178.55124292933212
Foyer_Standard,5,1114,178.55124292933212
Foyer_Standard,5,1115,178.55124292933212
Foyer_Standard,5,1116,131.534085731814
Foyer_Standard,5,1117,184.87132070934092
Foyer_Standard,5,1118,184.87132070934092
Foyer_Standard,5,1119,184.87132070934092
Foyer_Standard,5,1120,235.92237088892443
Foyer_Standard,5,1121,183.25211103574554
Foyer_Standard,5,1122,183.25211103574554
Foyer_Standard,5,1123,131.534085731814
Foyer_Standard,5,1124,185.76852756439277
Foyer_Standard,5,1125,222.80083210600898
Foyer_Standard,5,1126,231.22066707451083
Foyer_Standard,5,1127,231.22066707451083
Foyer_Standard,5,1128,231.22066707451083
Foyer_Standard,5,1129,231.22066707451083
Foyer_Standard,5,1130,231.22066707451083
Foyer_Standard,5,1131,231.22066707451083
Foyer_Standard,5,1132,231.22066707451083
Foyer_Standard,5,1133,231.22066707451083
Foyer_Standard,5,1134,231.22066707451083
Foyer_Standard,5,1135,231.22066707451083
Foyer_Standard,5,1136,231.22066707451083
Foyer_Standard,5,1137,231.22066707451083
Foyer_Standard,5,1138,231.22066707451083
Foyer_Standard,5,1139,231.22066707451083
Foyer_Standard,5,1140,231.22066707451083
Foyer_Standard,5,1141,231.22066707451083
Foyer_Standard,5,1142,231.22066707451083
Foyer_Standard,5,1143,231.22066707451083
Foyer_Standard,5,1144,231.22066707451083
Foyer_Standard,5,1145,231.22066707451083
Foyer_Standard,5,1146,231.22066707451083
Foyer_Standard,5,1147,231.22066707451083
Foyer_Standard,5,1148,231.22066707451083
Foyer_Standard,5,1149,231.22066707451083
Foyer_Standard,5,1150,231.22066707451083
Foyer_Standard,5,1151,231.22066707451083
Foyer_Standard,5,1152,231.22066707451083
Foyer_Standard,5,1153,231.22066707451083
Foyer_Standard,5,1154,231.22066707451083
Foyer_Standard,5,1155,231.22066707451083
Foyer_Standard,5,1156,231.22066707451083
Foyer_Standard,5,1157,231.22066707451083
Foyer_Standard,5,1158,231.22066707451083
Foyer_Standard,5,1159,231.22066707451083
Foyer_Standard,5,1160,231.22066707451083
Foyer_Standard,5,1161,231.22066707451083
Foyer_Standard,5,1162,231.22066707451083
Foyer_Standard,5,1163,231.22066707451083
Foyer_Standard,5,1164,231.22066707451083
Foyer_Standard,5,1165,198.51101551232375
Foyer_Standard,5,1166,143.78187752551426
Foyer_Standard,5,1167,205.61248979354923
Foyer_Standard,5,1168,146.96048744354772
Foyer_Standard,5,1169,171.40596595758882
Foyer_Standard,5,1170,159.0798929803516
Foyer_Standard,5,1171,159.0798929803516
Foyer_Standard,5,1172,159.0798929803516
Foyer_Standard,5,1173,160.2787153902755
Foyer_Standard,5,1174,158.01832574649194
Foyer_Standard,5,1175,156.2053657675881
Foyer_Standard,5,1176,306.90641832966566
Foyer_Standard,5,1177,306.90641832966566
Foyer_Standard,5,1178,306.90641832966566
Foyer_Standard,5,1179,300.2871677840789
Foyer_Standard,5,1180,300.3337984068073
Foyer_Standard,5,1181,303.3377142884113
Foyer_Standard,5,1182,303.3377142884113
Foyer_Standard,5,1183,303.6363747743745
Foyer_Standard,5,1184,307.48621057192213
Foyer_Standard,5,1185,307.48621057192213
Foyer_Standard,5,1186,304.65879620213815
Foyer_Standard,5,1187,305.5761221767251
Foyer_Standard,5,1188,253.32816027862705
Foyer_Standard,5,1189,253.32816027862705
Foyer_Standard,5,1190,253.32816027862705
Foyer_Standard,5,1191,253.32816027862705
Foyer_Standard,5,1192,253.32816027862705
Foyer_Standard,5,1193,253.32816027862705
Foyer_Standard,5,1194,253.32816027862705
Foyer_Standard,5,1195,253.32816027862705
Foyer_Standard,5,1196,157.72343787836957
Foyer_Standard,5,1197,255.1093947755184
Foyer_Standard,5,1198,255.1093947755184
Foyer_Standard,5,1199,255.1093947755184
Foyer_Standard,5,1200,255.1093947755184
Foyer_Standard,5,1201,255.1093947755184
Foyer_Standard,5,1202,255.1093947755184
Foyer_Standard,5,1203,255.1093947755184
Foyer_Standard,5,1204,255.1093947755184
Foyer_Standard,5,1205,255.1093947755184
Foyer_Standard,5,1206,255.1093947755184
Foyer_Standard,5,1207,255.1093947755184
Foyer_Standard,5,1208,255.1093947755184
Foyer_Standard,5,1209,255.1093947755184
Foyer_Standard,5,1210,255.1093947755184
Foyer_Standard,5,1211,255.1093947755184
Foyer_Standard,5,1212,255.1093947755184
Foyer_Standard,5,1213,255.1093947755184
Foyer_Standard,5,1214,255.1093947755184
Foyer_Standard,5,1215,255.1093947755184
Foyer_Standard,5,1216,255.1093947755184
Foyer_Standard,5,1217,255.1093947755184
Foyer_Standard,5,1218,255.1093947755184
Foyer_Standard,5,1219,255.1093947755184
Foyer_Standard,5,1220,255.1093947755184
Foyer_Standard,5,1221,255.1093947755184
Foyer_Standard,5,1222,255.1093947755184
Foyer_Standard,5,1223,255.1093947755184
Foyer_Standard,5,1224,255.1093947755184
Foyer_Standard,5,1225,255.1093947755184
Foyer_Standard,5,1226,255.67332426724272
Foyer_Standard,5,1227,255.67332426724272
Foyer_Standard,5,1228,255.67332426724272
Foyer_Standard,5,1229,255.67332426724272
Foyer_Standard,5,1230,255.67332426724272
Foyer_Standard,5,1231,255.67332426724272
Foyer_Standard,5,1232,255.67332426724272
Foyer_Standard,5,1233,255.67332426724272
Foyer_Standard,5,1234,255.67332426724272
Foyer_Standard,5,1235,255.67332426724272
Foyer_Standard,5,1236,255.67332426724272
Foyer_Standard,5,1237,255.67332426724272
Foyer_Standard,5,1238,157.72343787836957
Foyer_Standard,5,1239,157.72343787836957
Foyer_Standard,5,1240,157.72343787836957
Foyer_Standard,5,1241,157.72343787836957
Foyer_Standard,5,1242,252.74589566970673
Foyer_Standard,5,1243,252.74589566970673
Foyer_Standard,5,1244,252.74589566970673
Foyer_Standard,5,1245,252.74589566970673
Foyer_Standard,5,1246,252.74589566970673
Foyer_Standard,5,1247,157.72343787836957
Foyer_Standard,5,1248,157.72343787836957
Foyer_Standard,5,1249,157.72343787836957
Foyer_Standard,5,1250,157.72343787836957
Foyer_Standard,5,1251,157.72343787836957
Foyer_Standard,5,1252,157.72343787836957
Foyer_Standard,5,1253,157.72343787836957
Foyer_Standard,5,1254,157.72343787836957
Foyer_Standard,5,1255,157.72343787836957
Foyer_Standard,5,1256,157.72343787836957
Foyer_Standard,5,1257,157.72343787836957
Foyer_Standard,5,1258,157.72343787836957
Foyer_Standard,5,1259,157.72343787836957
Foyer_Standard,5,1260,157.72343787836957
Foyer_Standard,5,1261,257.52256819740387
Foyer_Standard,5,1262,257.52256819740387
Foyer_Standard,5,1263,157.72343787836957
Foyer_Standard,5,1264,157.72343787836957
Foyer_Standard,5,1265,157.72343787836957
Foyer_Standard,5,1266,252.91779236577543
Foyer_Standard,5,1267,252.91779236577543
Foyer_Standard,5,1268,252.91779236577543
Foyer_Standard,5,1269,252.91779236577543
Foyer_Standard,5,1270,252.91779236577543
Foyer_Standard,5,1271,252.91779236577543
Foyer_Standard,5,1272,252.91779236577543
Foyer_Standard,5,1273,252.91779236577543
Foyer_Standard,5,1274,252.91779236577543
Foyer_Standard,5,1275,252.91779236577543
Foyer_Standard,5,1276,252.91779236577543
Foyer_Standard,5,1277,252.91779236577543
Foyer_Standard,5,1278,252.91779236577543
Foyer_Standard,5,1279,252.91779236577543
Foyer_Standard,5,1280,252.91779236577543
Foyer_Standard,5,1281,252.91779236577543
Foyer_Standard,5,1282,252.91779236577543
Foyer_Standard,5,1283,252.91779236577543
Foyer_Standard,5,1284,252.91779236577543
Foyer_Standard,5,1285,252.91779236577543
Foyer_Standard,5,1286,252.91779236577543
Foyer_Standard,5,1287,252.91779236577543
Foyer_Standard,5,1288,252.91779236577543
Foyer_Standard,5,1289,252.91779236577543
Foyer_Standard,5,1290,252.91779236577543
Foyer_Standard,5,1291,252.91779236577543
Foyer_Standard,5,1292,252.91779236577543
Foyer_Standard,5,1293,252.91779236577543
Foyer_Standard,5,1294,252.91779236577543
Foyer_Standard,5,1295,252.91779236577543
Foyer_Standard,5,1296,252.91779236577543
Foyer_Standard,5,1297,252.91779236577543
Foyer_Standard,5,1298,252.91779236577543
Foyer_Standard,5,1299,252.91779236577543
Foyer_Standard,5,1300,252.91779236577543
Foyer_Standard,5,1301,252.91779236577543
Foyer_Standard,5,1302,252.91779236577543
Foyer_Standard,5,1303,252.91779236577543
Foyer_Standard,5,1304,252.91779236577543
Foyer_Standard,5,1305,252.91779236577543
Foyer_Standard,5,1306,252.91779236577543
Foyer_Standard,5,1307,252.91779236577543
Foyer_Standard,5,1308,252.91779236577543
Foyer_Standard,5,1309,252.91779236577543
Foyer_Standard,5,1310,252.91779236577543
Foyer_Standard,5,1311,252.91779236577543
Foyer_Standard,5,1312,252.91779236577543
Foyer_Standard,5,1313,252.91779236577543
Foyer_Standard,5,1314,252.91779236577543
Foyer_Standard,5,1315,252.91779236577543
Foyer_Standard,5,1316,252.91779236577543
Foyer_Standard,5,1317,252.91779236577543
Foyer_Standard,5,1318,252.91779236577543
Foyer_Standard,5,1319,252.91779236577543
Foyer_Standard,5,1320,252.91779236577543
Foyer_Standard,5,1321,252.91779236577543
Foyer_Standard,5,1322,252.91779236577543
Foyer_Standard,5,1323,252.91779236577543
Foyer_Standard,5,1324,252.91779236577543
Foyer_Standard,5,1325,252.91779236577543
Foyer_Standard,5,1326,252.91779236577543
Foyer_Standard,5,1327,240.79838682897156
Foyer_Standard,5,1328,240.79838682897156
Foyer_Standard,5,1329,240.79838682897156
Foyer_Standard,5,1330,277.16982249105223
Foyer_Standard,5,1331,145.6040323415657
Foyer_Standard,5,1332,193.57846883149543
Foyer_Standard,5,1333,47.97743648992973
Foyer_Standard,5,1334,0.003
Foyer_Standard,5,1335,0.003
Foyer_Standard,5,1336,0.003
Foyer_Standard,5,1337,0.003
Foyer_Standard,5,1338,0.003
Foyer_Standard,5,1339,0.003
Foyer_Standard,5,1340,60.20477145372129
Foyer_Standard,5,1341,60.20477145372129
Foyer_Standard,5,1342,60.20477145372129
Foyer_Standard,5,1343,60.20477145372129
Foyer_Standard,5,1344,60.20477145372129
Foyer_Standard,5,1345,0.003
Foyer_Standard,5,1346,0.003
Foyer_Standard,5,1347,58.95573422406144
Foyer_Standard,5,1348,0.003
Foyer_Standard,5,1349,0.003
Foyer_Standard,5,1350,23.751399596137357
Foyer_Standard,5,1351,23.751399596137357
Foyer_Standard,5,1352,0.003
Foyer_Standard,5,1353,0.003
Foyer_Standard,5,1354,11.893449738435956
Foyer_Standard,5,1355,11.893449738435956
Foyer_Standard,5,1356,101.0210778825094
Foyer_Standard,5,1357,12.084943570180942
Foyer_Standard,5,1358,12.084943570180942
Foyer_Standard,5,1359,12.084943570180942
Foyer_Standard,5,1360,12.084943570180942
Foyer_Standard,5,1361,103.05722901415447
Foyer_Standard,5,1362,103.05722901415447
Foyer_Standard,5,1363,150.9193012742723
Foyer_Standard,5,1364,150.9193012742723
Foyer_Standard,5,1365,150.9193012742723
Foyer_Standard,5,1366,150.9193012742723
Foyer_Standard,5,1367,47.865072260117834
Foyer_Standard,5,1368,47.865072260117834
Foyer_Standard,5,1369,47.865072260117834
Foyer_Standard,5,1370,47.865072260117834
Foyer_Standard,5,1371,47.865072260117834
Foyer_Standard,5,1372,47.865072260117834
Foyer_Standard,5,1373,0.003
Foyer_Standard,5,1374,0.003
Foyer_Standard,5,1375,0.003
Foyer_Standard,5,1376,0.003
Foyer_Standard,5,1377,151.03226916690866
Foyer_Standard,5,1378,151.03226916690866
Foyer_Standard,5,1379,151.03226916690866
Foyer_Standard,5,1380,151.03226916690866
Foyer_Standard,5,1381,48.23397589674964
Foyer_Standard,5,1382,48.23397589674964
Foyer_Standard,5,1383,48.23397589674964
Foyer_Standard,5,1384,145.77522723106148
Foyer_Standard,5,1385,97.54425133431184
Foyer_Standard,5,1386,97.54425133431184
Foyer_Standard,5,1387,97.54425133431184
Foyer_Standard,5,1388,121.20102274579804
Foyer_Standard,5,1389,97.54425133431184
Foyer_Standard,5,1390,97.54425133431184
Foyer_Standard,5,1391,97.54425133431184
Foyer_Standard,5,1392,97.54425133431184
Foyer_Standard,5,1393,97.54325133431183
Foyer_Standard,5,1394,97.54325133431183
Foyer_Standard,5,1395,0.002
Foyer_Standard,5,1396,0.002
Foyer_Standard,5,1397,0.002
Foyer_Standard,5,1398,0.002
Foyer_Standard,5,1399,0.002
Foyer_Standard,5,1400,0.002
Foyer_Standard,5,1401,0.002
Foyer_Standard,5,1402,0.002
Foyer_Standard,5,1403,0.002
Foyer_Standard,5,1404,0.002
Foyer_Standard,5,1405,100.87416313460193
Foyer_Standard,5,1406,0.002
Foyer_Standard,5,1407,0.001
Foyer_Standard,5,1408,0.001
Foyer_Standard,5,1409,0.001
Foyer_Standard,5,1410,0.001
Foyer_Standard,5,1411,0.001
Foyer_Standard,5,1412,0.001
Foyer_Standard,5,1413,0.001
Foyer_Standard,5,1414,0.001
Foyer_Standard,5,1415,0.001
Foyer_Standard,5,1416,0.001
Foyer_Standard,5,1417,0.001
Foyer_Standard,5,1418,0.001
Foyer_Standard,5,1419,0.001
Foyer_Standard,5,1420,0.001
Foyer_Standard,5,1421,0.001
Foyer_Standard,5,1422,0.001
Foyer_Standard,5,1423,0.001
Foyer_Standard,5,1424,0.001
Foyer_Standard,5,1425,0.001
Foyer_Standard,5,1426,0.001
Foyer_Standard,5,1427,0.001
Foyer_Standard,5,1428,0.001
Foyer_Standard,5,1429,0.001
Foyer_Standard,5,1430,0.001
Foyer_Standard,5,1431,0.001
Foyer_Standard,5,1432,0.001
Foyer_Standard,5,1433,0.001
Foyer_Standard,5,1434,0.001
Foyer_Standard,5,1435,0.001
Foyer_Standard,5,1436,0.001
Foyer_Standard,5,1437,0.001
Foyer_Standard,5,1438,0.001
Foyer_Standard,5,1439,0.001
Foyer_Standard,6,0,0.0
Foyer_Standard,6,1,0.0
Foyer_Standard,6,2,0.0
Foyer_Standard,6,3,0.0
Foyer_Standard,6,4,0.0
Foyer_Standard,6,5,0.0
Foyer_Standard,6,6,0.0
Foyer_Standard,6,7,0.0
Foyer_Standard,6,8,0.0
Foyer_Standard,6,9,0.0
Foyer_Standard,6,10,0.0
Foyer_Standard,6,11,0.0
Foyer_Standard,6,12,0.0
Foyer_Standard,6,13,0.0
Foyer_Standard,6,14,0.0
Foyer_Standard,6,15,0.0
Foyer_Standard,6,16,0.0
Foyer_Standard,6,17,0.0
Foyer_Standard,6,18,0.0
Foyer_Standard,6,19,0.0
Foyer_Standard,6,20,0.0
Foyer_Standard,6,21,0.0
Foyer_Standard,6,22,0.0
Foyer_Standard,6,23,0.0
Foyer_Standard,6,24,0.0
Foyer_Standard,6,25,0.0
Foyer_Standard,6,26,0.0
Foyer_Standard,6,27,0.0
Foyer_Standard,6,28,0.0
Foyer_Standard,6,29,0.0
Foyer_Standard,6,30,0.0
Foyer_Standard,6,31,0.0
Foyer_Standard,6,32,0.0
Foyer_Standard,6,33,0.0
Foyer_Standard,6,34,0.0
Foyer_Standard,6,35,0.0
Foyer_Standard,6,36,0.0
Foyer_Standard,6,37,0.0
Foyer_Standard,6,38,0.0
Foyer_Standard,6,39,0.0
Foyer_Standard,6,40,0.0
Foyer_Standard,6,41,0.0
Foyer_Standard,6,42,0.0
Foyer_Standard,6,43,0.0
Foyer_Standard,6,44,0.0
Foyer_Standard,6,45,0.0
Foyer_Standard,6,46,0.0
Foyer_Standard,6,47,0.0
Foyer_Standard,6,48,0.0
Foyer_Standard,6,49,0.0
Foyer_Standard,6,50,0.0
Foyer_Standard,6,51,0.0
Foyer_Standard,6,52,0.0
Foyer_Standard,6,53,0.0
Foyer_Standard,6,54,0.0
Foyer_Standard,6,55,0.0
Foyer_Standard,6,56,0.0
Foyer_Standard,6,57,0.0
Foyer_Standard,6,58,0.0
Foyer_Standard,6,59,0.0
Foyer_Standard,6,60,0.0
Foyer_Standard,6,61,0.0
Foyer_Standard,6,62,0.0
Foyer_Standard,6,63,0.0
Foyer_Standard,6,64,0.0
Foyer_Standard,6,65,0.0
Foyer_Standard,6,66,0.0
Foyer_Standard,6,67,0.0
Foyer_Standard,6,68,0.0
Foyer_Standard,6,69,0.0
Foyer_Standard,6,70,0.0
Foyer_Standard,6,71,0.0
Foyer_Standard,6,72,0.0
Foyer_Standard,6,73,0.0
Foyer_Standard,6,74,0.0
Foyer_Standard,6,75,0.0
Foyer_Standard,6,76,0.0
Foyer_Standard,6,77,0.0
Foyer_Standard,6,78,0.0
Foyer_Standard,6,79,0.0
Foyer_Standard,6,80,0.0
Foyer_Standard,6,81,0.0
Foyer_Standard,6,82,0.0
Foyer_Standard,6,83,0.0
Foyer_Standard,6,84,0.0
Foyer_Standard,6,85,0.0
Foyer_Standard,6,86,0.0
Foyer_Standard,6,87,0.0
Foyer_Standard,6,88,0.0
Foyer_Standard,6,89,0.0
Foyer_Standard,6,90,0.0
Foyer_Standard,6,91,0.0
Foyer_Standard,6,92,0.0
Foyer_Standard,6,93,0.0
Foyer_Standard,6,94,0.0
Foyer_Standard,6,95,0.0
Foyer_Standard,6,96,0.0
Foyer_Standard,6,97,0.0
Foyer_Standard,6,98,0.0
Foyer_Standard,6,99,0.0
Foyer_Standard,6,100,0.0
Foyer_Standard,6,101,0.0
Foyer_Standard,6,102,0.0
Foyer_Standard,6,103,0.0
Foyer_Standard,6,104,0.0
Foyer_Standard,6,105,0.0
Foyer_Standard,6,106,0.0
Foyer_Standard,6,107,0.0
Foyer_Standard,6,108,0.0
Foyer_Standard,6,109,0.0
Foyer_Standard,6,110,0.0
Foyer_Standard,6,111,0.0
Foyer_Standard,6,112,0.0
Foyer_Standard,6,113,0.0
Foyer_Standard,6,114,0.0
Foyer_Standard,6,115,0.0
Foyer_Standard,6,116,0.0
Foyer_Standard,6,117,0.001
Foyer_Standard,6,118,0.001
Foyer_Standard,6,119,0.001
Foyer_Standard,6,120,0.001
Foyer_Standard,6,121,0.001
Foyer_Standard,6,122,0.001
Foyer_Standard,6,123,0.001
Foyer_Standard,6,124,0.001
Foyer_Standard,6,125,0.001
Foyer_Standard,6,126,0.001
Foyer_Standard,6,127,0.001
Foyer_Standard,6,128,0.001
Foyer_Standard,6,129,0.001
Foyer_Standard,6,130,0.001
Foyer_Standard,6,131,0.001
Foyer_Standard,6,132,0.001
Foyer_Standard,6,133,0.001
Foyer_Standard,6,134,0.001
Foyer_Standard,6,135,0.001
Foyer_Standard,6,136,0.001
Foyer_Standard,6,137,0.001
Foyer_Standard,6,138,0.001
Foyer_Standard,6,139,0.001
Foyer_Standard,6,140,0.001
Foyer_Standard,6,141,0.001
Foyer_Standard,6,142,0.001
Foyer_Standard,6,143,0.001
Foyer_Standard,6,144,0.001
Foyer_Standard,6,145,0.001
Foyer_Standard,6,146,0.001
Foyer_Standard,6,147,0.001
Foyer_Standard,6,148,0.001
Foyer_Standard,6,149,0.001
Foyer_Standard,6,150,0.001
Foyer_Standard,6,151,0.001
Foyer_Standard,6,152,0.001
Foyer_Standard,6,153,0.001
Foyer_Standard,6,154,0.001
Foyer_Standard,6,155,0.001
Foyer_Standard,6,156,0.001
Foyer_Standard,6,157,0.001
Foyer_Standard,6,158,0.001
Foyer_Standard,6,159,0.001
Foyer_Standard,6,160,0.001
Foyer_Standard,6,161,0.001
Foyer_Standard,6,162,0.001
Foyer_Standard,6,163,0.001
Foyer_Standard,6,164,0.001
Foyer_Standard,6,165,0.001
Foyer_Standard,6,166,0.001
Foyer_Standard,6,167,0.001
Foyer_Standard,6,168,0.001
Foyer_Standard,6,169,0.001
Foyer_Standard,6,170,0.001
Foyer_Standard,6,171,0.001
Foyer_Standard,6,172,0.001
Foyer_Standard,6,173,0.001
Foyer_Standard,6,174,0.001
Foyer_Standard,6,175,0.001
Foyer_Standard,6,176,0.001
Foyer_Standard,6,177,0.001
Foyer_Standard,6,178,0.001
Foyer_Standard,6,179,0.001
Foyer_Standard,6,180,0.001
Foyer_Standard,6,181,0.001
Foyer_Standard,6,182,0.001
Foyer_Standard,6,183,0.001
Foyer_Standard,6,184,0.001
Foyer_Standard,6,185,0.001
Foyer_Standard,6,186,0.001
Foyer_Standard,6,187,0.001
Foyer_Standard,6,188,0.001
Foyer_Standard,6,189,0.001
Foyer_Standard,6,190,0.001
Foyer_Standard,6,191,0.001
Foyer_Standard,6,192,0.001
Foyer_Standard,6,193,0.001
Foyer_Standard,6,194,0.001
Foyer_Standard,6,195,0.001
Foyer_Standard,6,196,0.001
Foyer_Standard,6,197,0.001
Foyer_Standard,6,198,0.001
Foyer_Standard,6,199,0.001
Foyer_Standard,6,200,0.001
Foyer_Standard,6,201,147.19645351174466
Foyer_Standard,6,202,147.19645351174466
Foyer_Standard,6,203,147.19645351174466
Foyer_Standard,6,204,147.19645351174466
Foyer_Standard,6,205,147.19645351174466
Foyer_Standard,6,206,147.19645351174466
Foyer_Standard,6,207,147.19645351174466
Foyer_Standard,6,208,147.19645351174466
Foyer_Standard,6,209,147.19645351174466
Foyer_Standard,6,210,147.19645351174466
Foyer_Standard,6,211,147.19645351174466
Foyer_Standard,6,212,147.19645351174466
Foyer_Standard,6,213,147.19645351174466
Foyer_Standard,6,214,147.19645351174466
Foyer_Standard,6,215,147.19645351174466
Foyer_Standard,6,216,147.19645351174466
Foyer_Standard,6,217,147.19645351174466
Foyer_Standard,6,218,147.19645351174466
Foyer_Standard,6,219,147.19645351174466
Foyer_Standard,6,220,147.19645351174466
Foyer_Standard,6,221,147.19645351174466
Foyer_Standard,6,222,147.19645351174466
Foyer_Standard,6,223,147.19645351174466
Foyer_Standard,6,224,147.19645351174466
Foyer_Standard,6,225,147.19645351174466
Foyer_Standard,6,226,147.19645351174466
Foyer_Standard,6,227,147.19645351174466
Foyer_Standard,6,228,147.19645351174466
Foyer_Standard,6,229,147.19645351174466
Foyer_Standard,6,230,147.19645351174466
Foyer_Standard,6,231,147.19645351174466
Foyer_Standard,6,232,147.19645351174466
Foyer_Standard,6,233,147.19645351174466
Foyer_Standard,6,234,147.19645351174466
Foyer_Standard,6,235,147.19645351174466
Foyer_Standard,6,236,147.19645351174466
Foyer_Standard,6,237,147.19645351174466
Foyer_Standard,6,238,147.19645351174466
Foyer_Standard,6,239,147.19645351174466
Foyer_Standard,6,240,147.19645351174466
Foyer_Standard,6,241,147.19645351174466
Foyer_Standard,6,242,147.19645351174466
Foyer_Standard,6,243,147.19645351174466
Foyer_Standard,6,244,147.19645351174466
Foyer_Standard,6,245,147.19645351174466
Foyer_Standard,6,246,147.19645351174466
Foyer_Standard,6,247,147.19645351174466
Foyer_Standard,6,248,147.19645351174466
Foyer_Standard,6,249,147.19645351174466
Foyer_Standard,6,250,147.19645351174466
Foyer_Standard,6,251,147.19645351174466
Foyer_Standard,6,252,147.19645351174466
Foyer_Standard,6,253,147.19645351174466
Foyer_Standard,6,254,147.19645351174466
Foyer_Standard,6,255,147.19645351174466
Foyer_Standard,6,256,147.19645351174466
Foyer_Standard,6,257,147.19645351174466
Foyer_Standard,6,258,147.19645351174466
Foyer_Standard,6,259,147.19645351174466
Foyer_Standard,6,260,147.19645351174466
Foyer_Standard,6,261,147.19645351174466
Foyer_Standard,6,262,147.19645351174466
Foyer_Standard,6,263,147.19645351174466
Foyer_Standard,6,264,147.19645351174466
Foyer_Standard,6,265,147.19645351174466
Foyer_Standard,6,266,147.19645351174466
Foyer_Standard,6,267,147.19645351174466
Foyer_Standard,6,268,147.19645351174466
Foyer_Standard,6,269,147.19645351174466
Foyer_Standard,6,270,147.19645351174466
Foyer_Standard,6,271,147.19645351174466
Foyer_Standard,6,272,147.19645351174466
Foyer_Standard,6,273,147.19645351174466
Foyer_Standard,6,274,147.19645351174466
Foyer_Standard,6,275,147.19645351174466
Foyer_Standard,6,276,147.19645351174466
Foyer_Standard,6,277,147.19645351174466
Foyer_Standard,6,278,147.19645351174466
Foyer_Standard,6,279,147.19645351174466
Foyer_Standard,6,280,147.19645351174466
Foyer_Standard,6,281,147.19645351174466
Foyer_Standard,6,282,147.19645351174466
Foyer_Standard,6,283,147.19645351174466
Foyer_Standard,6,284,147.19645351174466
Foyer_Standard,6,285,147.19645351174466
Foyer_Standard,6,286,147.19645351174466
Foyer_Standard,6,287,147.19645351174466
Foyer_Standard,6,288,147.19645351174466
Foyer_Standard,6,289,147.19645351174466
Foyer_Standard,6,290,147.19645351174466
Foyer_Standard,6,291,147.19645351174466
Foyer_Standard,6,292,147.19645351174466
Foyer_Standard,6,293,147.19645351174466
Foyer_Standard,6,294,147.19645351174466
Foyer_Standard,6,295,147.19645351174466
Foyer_Standard,6,296,147.19645351174466
Foyer_Standard,6,297,147.19645351174466
Foyer_Standard,6,298,147.19645351174466
Foyer_Standard,6,299,147.19645351174466
Foyer_Standard,6,300,147.19645351174466
Foyer_Standard,6,301,147.19645351174466
Foyer_Standard,6,302,147.19645351174466
Foyer_Standard,6,303,147.19645351174466
Foyer_Standard,6,304,147.19645351174466
Foyer_Standard,6,305,147.19645351174466
Foyer_Standard,6,306,147.19645351174466
Foyer_Standard,6,307,147.19645351174466
Foyer_Standard,6,308,147.19645351174466
Foyer_Standard,6,309,147.19645351174466
Foyer_Standard,6,310,0.001
Foyer_Standard,6,311,0.001
Foyer_Standard,6,312,0.001
Foyer_Standard,6,313,0.001
Foyer_Standard,6,314,0.001
Foyer_Standard,6,315,0.001
Foyer_Standard,6,316,0.001
Foyer_Standard,6,317,0.002
Foyer_Standard,6,318,0.002
Foyer_Standard,6,319,0.002
Foyer_Standard,6,320,0.002
Foyer_Standard,6,321,0.002
Foyer_Standard,6,322,0.002
Foyer_Standard,6,323,0.002
