temps,menage_id,puissance_w
2026-01-01 23:00:00,menage_moyen,200.81166666666667
2026-01-01 23:30:00,menage_moyen,158.71
2026-01-02 00:00:00,menage_moyen,240.50500000000002
2026-01-02 00:30:00,menage_moyen,322.3
2026-01-02 01:00:00,menage_moyen,322.3
2026-01-02 01:30:00,menage_moyen,232.37
2026-01-02 02:00:00,menage_moyen,163.6
2026-01-02 02:30:00,menage_moyen,163.6
2026-01-02 03:00:00,menage_moyen,163.6
2026-01-02 03:30:00,menage_moyen,163.6
2026-01-02 04:00:00,menage_moyen,163.6
2026-01-02 04:30:00,menage_moyen,163.6
2026-01-02 05:00:00,menage_moyen,1303.2293333333334
2026-01-02 05:30:00,menage_moyen,1717.64
2026-01-02 06:00:00,menage_moyen,163.6
2026-01-02 06:30:00,menage_moyen,163.6
2026-01-02 07:00:00,menage_moyen,163.6
2026-01-02 07:30:00,menage_moyen,285.5133333333333
2026-01-02 08:00:00,menage_moyen,895.08
2026-01-02 08:30:00,menage_moyen,553.7226666666667
2026-01-02 09:00:00,menage_moyen,618.6046666666666
2026-01-02 09:30:00,menage_moyen,553.6039999999999
2026-01-02 10:00:00,menage_moyen,163.6
2026-01-02 10:30:00,menage_moyen,163.6
2026-01-02 11:00:00,menage_moyen,163.6
2026-01-02 11:30:00,menage_moyen,163.6
2026-01-02 12:00:00,menage_moyen,197.57866666666666
2026-01-02 12:30:00,menage_moyen,207.92
2026-01-02 13:00:00,menage_moyen,213.45066666666665
2026-01-02 13:30:00,menage_moyen,249.4
2026-01-02 14:00:00,menage_moyen,249.4
2026-01-02 14:30:00,menage_moyen,249.4
2026-01-02 15:00:00,menage_moyen,249.4
2026-01-02 15:30:00,menage_moyen,249.4
2026-01-02 16:00:00,menage_moyen,249.4
2026-01-02 16:30:00,menage_moyen,249.4
2026-01-02 17:00:00,menage_moyen,249.4
2026-01-02 17:30:00,menage_moyen,249.4
2026-01-02 18:00:00,menage_moyen,288.61533333333335
2026-01-02 18:30:00,menage_moyen,296.66
2026-01-02 19:00:00,menage_moyen,358.96
2026-01-02 19:30:00,menage_moyen,358.96
2026-01-02 20:00:00,menage_moyen,358.96
2026-01-02 20:30:00,menage_moyen,358.96
2026-01-02 21:00:00,menage_moyen,332.683
2026-01-02 21:30:00,menage_moyen,282.014
2026-01-02 22:00:00,menage_moyen,255.16666666666663
2026-01-02 22:30:00,menage_moyen,89.9
2026-01-02 23:00:00,menage_moyen,67.89333333333335
2026-01-02 23:30:00,menage_moyen,6.717333333333333
2026-01-03 00:00:00,menage_moyen,150.27
2026-01-03 00:30:00,menage_moyen,150.27
2026-01-03 01:00:00,menage_moyen,150.27
2026-01-03 01:30:00,menage_moyen,150.27
2026-01-03 02:00:00,menage_moyen,150.27
2026-01-03 02:30:00,menage_moyen,150.27
2026-01-03 03:00:00,menage_moyen,150.27
2026-01-03 03:30:00,menage_moyen,150.27
2026-01-03 04:00:00,menage_moyen,150.27
2026-01-03 04:30:00,menage_moyen,150.27
2026-01-03 05:00:00,menage_moyen,150.27
2026-01-03 05:30:00,menage_moyen,150.27
2026-01-03 06:00:00,menage_moyen,2208.425666666667
2026-01-03 06:30:00,menage_moyen,2106.73
2026-01-03 07:00:00,menage_moyen,523.5216666666668
2026-01-03 07:30:00,menage_moyen,150.27
2026-01-03 08:00:00,menage_moyen,150.27
2026-01-03 08:30:00,menage_moyen,150.27
2026-01-03 09:00:00,menage_moyen,150.27
2026-01-03 09:30:00,menage_moyen,796.7040000000001
2026-01-03 10:00:00,menage_moyen,724.878
2026-01-03 10:30:00,menage_moyen,150.27
2026-01-03 11:00:00,menage_moyen,150.27
2026-01-03 11:30:00,menage_moyen,150.27
2026-01-03 12:00:00,menage_moyen,150.27
2026-01-03 12:30:00,menage_moyen,188.5786666666667
2026-01-03 13:00:00,menage_moyen,232.36
2026-01-03 13:30:00,menage_moyen,232.36
2026-01-03 14:00:00,menage_moyen,232.36
2026-01-03 14:30:00,menage_moyen,232.36
2026-01-03 15:00:00,menage_moyen,232.36
2026-01-03 15:30:00,menage_moyen,232.36
2026-01-03 16:00:00,menage_moyen,232.36
2026-01-03 16:30:00,menage_moyen,232.36
2026-01-03 17:00:00,menage_moyen,232.36
2026-01-03 17:30:00,menage_moyen,232.36
2026-01-03 18:00:00,menage_moyen,279.786
2026-01-03 18:30:00,menage_moyen,281.74
2026-01-03 19:00:00,menage_moyen,346.18
2026-01-03 19:30:00,menage_moyen,346.18
2026-01-03 20:00:00,menage_moyen,346.18
2026-01-03 20:30:00,menage_moyen,331.0183333333333
2026-01-03 21:00:00,menage_moyen,295.32399999999996
2026-01-03 21:30:00,menage_moyen,264.09
2026-01-03 22:00:00,menage_moyen,260.691
2026-01-03 22:30:00,menage_moyen,254.47733333333332
2026-01-03 23:00:00,menage_moyen,232.94333333333333
2026-01-03 23:30:00,menage_moyen,195.057
2026-01-01 00:00:00,menage_eleve,155.07
2026-01-01 00:30:00,menage_eleve,155.07
2026-01-01 01:00:00,menage_eleve,155.07
2026-01-01 01:30:00,menage_eleve,155.07
2026-01-01 02:00:00,menage_eleve,155.07
2026-01-01 02:30:00,menage_eleve,155.07
2026-01-01 03:00:00,menage_eleve,155.07
2026-01-01 03:30:00,menage_eleve,155.07
2026-01-01 04:00:00,menage_eleve,155.07
2026-01-01 04:30:00,menage_eleve,155.07
2026-01-01 05:00:00,menage_eleve,155.07
2026-01-01 05:30:00,menage_eleve,155.07
2026-01-01 06:00:00,menage_eleve,155.07
2026-01-01 06:30:00,menage_eleve,1015.224
2026-01-01 07:00:00,menage_eleve,1722.0449999999998
2026-01-01 07:30:00,menage_eleve,1289.8843333333332
2026-01-01 08:00:00,menage_eleve,181.74699999999999
2026-01-01 08:30:00,menage_eleve,155.07
2026-01-01 09:00:00,menage_eleve,155.07
2026-01-01 09:30:00,menage_eleve,155.07
2026-01-01 10:00:00,menage_eleve,155.07
2026-01-01 10:30:00,menage_eleve,155.07
2026-01-01 11:00:00,menage_eleve,672.7369999999999
2026-01-01 11:30:00,menage_eleve,429.12899999999996
2026-01-01 12:00:00,menage_eleve,167.36066666666665
2026-01-01 12:30:00,menage_eleve,201.16
2026-01-01 13:00:00,menage_eleve,201.16
2026-01-01 13:30:00,menage_eleve,209.02666666666667
2026-01-01 14:00:00,menage_eleve,248.36
2026-01-01 14:30:00,menage_eleve,248.36
2026-01-01 15:00:00,menage_eleve,248.36
2026-01-01 15:30:00,menage_eleve,248.36
2026-01-01 16:00:00,menage_eleve,248.36
2026-01-01 16:30:00,menage_eleve,248.36
2026-01-01 17:00:00,menage_eleve,248.36
2026-01-01 17:30:00,menage_eleve,248.36
2026-01-01 18:00:00,menage_eleve,291.649
2026-01-01 18:30:00,menage_eleve,297.01
2026-01-01 19:00:00,menage_eleve,361.57
2026-01-01 19:30:00,menage_eleve,361.57
2026-01-01 20:00:00,menage_eleve,355.42600000000004
2026-01-01 20:30:00,menage_eleve,315.49
2026-01-01 21:00:00,menage_eleve,287.164
2026-01-01 21:30:00,menage_eleve,1603.3883333333333
2026-01-01 22:00:00,menage_eleve,1868.3076666666668
2026-01-01 22:30:00,menage_eleve,1852.413
2026-01-01 23:00:00,menage_eleve,1841.48
2026-01-01 23:30:00,menage_eleve,1769.675
2026-01-02 00:00:00,menage_eleve,1833.82
2026-01-02 00:30:00,menage_eleve,1910.44
2026-01-02 01:00:00,menage_eleve,1910.44
2026-01-02 01:30:00,menage_eleve,1910.44
2026-01-02 02:00:00,menage_eleve,1910.44
2026-01-02 02:30:00,menage_eleve,1910.44
2026-01-02 03:00:00,menage_eleve,1910.44
2026-01-02 03:30:00,menage_eleve,1910.44
2026-01-02 04:00:00,menage_eleve,440.946
2026-01-02 04:30:00,menage_eleve,153.25
2026-01-02 05:00:00,menage_eleve,153.25
2026-01-02 05:30:00,menage_eleve,153.25
2026-01-02 06:00:00,menage_eleve,970.8606666666667
2026-01-02 06:30:00,menage_eleve,1686.27
2026-01-02 07:00:00,menage_eleve,1021.9613333333333
2026-01-02 07:30:00,menage_eleve,736.8439999999999
2026-01-02 08:00:00,menage_eleve,789.8979999999999
2026-01-02 08:30:00,menage_eleve,153.25
2026-01-02 09:00:00,menage_eleve,153.25
2026-01-02 09:30:00,menage_eleve,636.082
2026-01-02 10:00:00,menage_eleve,455.0199999999999
2026-01-02 10:30:00,menage_eleve,153.25
2026-01-02 11:00:00,menage_eleve,153.25
2026-01-02 11:30:00,menage_eleve,153.25
2026-01-02 12:00:00,menage_eleve,177.14866666666666
2026-01-02 12:30:00,menage_eleve,198.06
2026-01-02 13:00:00,menage_eleve,198.06
2026-01-02 13:30:00,menage_eleve,198.06
2026-01-02 14:00:00,menage_eleve,231.60933333333332
2026-01-02 14:30:00,menage_eleve,241.82
2026-01-02 15:00:00,menage_eleve,241.82
2026-01-02 15:30:00,menage_eleve,241.82
2026-01-02 16:00:00,menage_eleve,241.82
2026-01-02 16:30:00,menage_eleve,241.82
2026-01-02 17:00:00,menage_eleve,241.82
2026-01-02 17:30:00,menage_eleve,241.82
2026-01-02 18:00:00,menage_eleve,283.924
2026-01-02 18:30:00,menage_eleve,290.9
2026-01-02 19:00:00,menage_eleve,346.06
2026-01-02 19:30:00,menage_eleve,346.06
2026-01-02 20:00:00,menage_eleve,346.06
2026-01-02 20:30:00,menage_eleve,346.06
2026-01-02 21:00:00,menage_eleve,332.614
2026-01-02 21:30:00,menage_eleve,292.49
2026-01-02 22:00:00,menage_eleve,1693.6763333333333
2026-01-02 22:30:00,menage_eleve,1739.394
2026-01-02 23:00:00,menage_eleve,1672.3623333333335
2026-01-02 23:30:00,menage_eleve,1497.434
2026-01-03 00:00:00,menage_eleve,1529.141
2026-01-03 00:30:00,menage_eleve,1630.48
2026-01-03 01:00:00,menage_eleve,1630.48
2026-01-03 01:30:00,menage_eleve,1630.48
2026-01-03 02:00:00,menage_eleve,1630.48
2026-01-03 02:30:00,menage_eleve,1630.48
2026-01-03 03:00:00,menage_eleve,1630.48
2026-01-03 03:30:00,menage_eleve,1531.4326666666668
2026-01-03 04:00:00,menage_eleve,144.77
2026-01-03 04:30:00,menage_eleve,144.77
2026-01-03 05:00:00,menage_eleve,1540.4673333333335
2026-01-03 05:30:00,menage_eleve,1755.19
2026-01-03 06:00:00,menage_eleve,252.13133333333334
2026-01-03 06:30:00,menage_eleve,144.77
2026-01-03 07:00:00,menage_eleve,144.77
2026-01-03 07:30:00,menage_eleve,470.62466666666666
2026-01-03 08:00:00,menage_eleve,843.03
2026-01-03 08:30:00,menage_eleve,354.248
2026-01-03 09:00:00,menage_eleve,144.77
2026-01-03 09:30:00,menage_eleve,144.77
2026-01-03 10:00:00,menage_eleve,144.77
2026-01-03 10:30:00,menage_eleve,144.77
2026-01-03 11:00:00,menage_eleve,238.062
2026-01-03 11:30:00,menage_eleve,860.0086666666667
2026-01-03 12:00:00,menage_eleve,165.88500000000002
2026-01-03 12:30:00,menage_eleve,187.0
2026-01-03 13:00:00,menage_eleve,187.0
2026-01-03 13:30:00,menage_eleve,187.0
2026-01-03 14:00:00,menage_eleve,235.16
2026-01-03 14:30:00,menage_eleve,235.16
2026-01-03 15:00:00,menage_eleve,235.16
2026-01-03 15:30:00,menage_eleve,235.16
2026-01-03 16:00:00,menage_eleve,235.16
2026-01-03 16:30:00,menage_eleve,235.16
2026-01-03 17:00:00,menage_eleve,235.16
2026-01-03 17:30:00,menage_eleve,235.16
2026-01-03 18:00:00,menage_eleve,275.956
2026-01-03 18:30:00,menage_eleve,281.066
2026-01-03 19:00:00,menage_eleve,337.4933333333333
2026-01-03 19:30:00,menage_eleve,345.28
2026-01-03 20:00:00,menage_eleve,304.4576666666666
2026-01-03 20:30:00,menage_eleve,232.28966666666668
2026-01-03 21:00:00,menage_eleve,110.12000000000002
2026-01-03 21:30:00,menage_eleve,110.12000000000002
2026-01-03 22:00:00,menage_eleve,108.128
2026-01-03 22:30:00,menage_eleve,1397.7716666666668
2026-01-03 23:00:00,menage_eleve,1381.0043333333333
2026-01-03 23:30:00,menage_eleve,1365.177
